DESCRIPCION,NOMBRE_FACULTAD,NOMBRE_PROGRAMA,JORNADA,MODALIDAD,NOMBRE_SEDE,TIPO_IDEN_EST,LUG_EXPEDICION,LUGAR_NACIMIENTO,FECHA_NACIMIENTO,SEXO,ESTRATO,NOMBRE_ESTADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,PAIPA,06/13/1996 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,10/04/1997 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,03/21/1999 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,12/24/1992 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,03/25/1999 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,SAMACÁ,SAMACÁ,07/06/1994 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,12/17/1998 12:00:00 AM,F,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,10/25/1997 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,05/09/1994 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,SAMACÁ,SAMACÁ,08/13/1995 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,08/14/1992 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,09/22/1993 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,09/26/1993 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,T,LA SALINA,LA SALINA,10/29/2001 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,08/23/1999 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,05/18/1995 12:00:00 AM,F,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,01/12/1996 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,06/10/1995 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,,,01/14/1992 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,11/24/1996 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,,,05/02/1992 12:00:00 AM,F,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,SÁCHICA,SÁCHICA,03/03/1996 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,PAIPA,PAIPA,07/29/1996 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,PAIPA,PAIPA,05/21/1998 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,07/06/1992 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,01/02/1993 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,SAMACÁ,SAMACÁ,07/17/1992 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,COVARACHÍA,COVARACHÍA,10/30/1994 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,01/19/1993 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,10/10/1995 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,,,11/27/1990 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,SAMACÁ,SAMACÁ,09/25/1999 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TIBANÁ,TIBANÁ,07/09/1998 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,GARAGOA,GARAGOA,03/17/1999 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,05/25/2001 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,05/18/1999 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,06/24/1992 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,PAZ DE ARIPORO,PAZ DE ARIPORO,01/19/1995 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,MONTERREY,MONTERREY,04/01/1997 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,,,08/04/1998 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,PALMIRA,PALMIRA,11/01/1997 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,12/15/1992 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,,,10/16/1991 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,11/29/1984 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,PAJARITO,PAJARITO,04/02/1993 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,01/11/1998 12:00:00 AM,M,5,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,,,05/10/1983 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,,,08/18/1994 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,09/16/1996 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,ZETAQUIRA,ZETAQUIRA,06/14/1997 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,01/06/1999 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,T,TUNJA,TUNJA,02/26/2001 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,07/24/1983 12:00:00 AM,F,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNO,PRESENCIAL,TUNJA,C,,,07/11/1997 12:00:00 AM,M,1,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,09/09/1994 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,05/31/1990 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNO,PRESENCIAL,TUNJA,T,,,07/01/2000 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,T,TUNJA,TUNJA,08/19/2001 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,,,05/09/1971 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,,,03/26/1997 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,AGUAZUL,AGUAZUL,10/08/1988 12:00:00 AM,M,1,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,,,09/05/1995 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,,,09/09/1997 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,T,,,01/28/2001 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,TIBASOSA,TIBASOSA,09/08/1998 12:00:00 AM,M,1,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,SOGAMOSO,SOGAMOSO,08/19/1999 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,TUNJA,TUNJA,11/03/1998 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,TUNJA,TUNJA,01/18/2001 12:00:00 AM,F,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,,,10/04/1989 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,MAESTRIA EN DERECHOS HUMANOS,OTRA,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,11/23/1992 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,ADMINISTRACION COMERCIAL Y FINANCIERA,OTRA,,TUNJA,C,,,06/19/1983 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,ADMINISTRACION DE SERVICIOS DE SALUD,OTRA,,TUNJA,C,,,01/31/1991 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN ALTA GERENCIA DE EMPRESAS,OTRA,,TUNJA,C,,,03/30/1991 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN DIDACTICA DE LA MATEMATICA PARA LA EDUCACION BASICA,OTRA,,TUNJA,C,SOCHA,SOCHA,07/30/1983 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,MAESTRIA EN DIDACTICA DE LA MATEMATICA,,,TUNJA,C,DUITAMA,DUITAMA,02/12/1986 12:00:00 AM,M,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,GARAGOA,C,,,03/11/1993 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,GARAGOA,C,MIRAFLORES,MIRAFLORES,01/25/1996 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,SANTA FE DE BOGOTA,C,EL GUACAMAYO,EL GUACAMAYO,01/10/1994 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,SANTA FE DE BOGOTA,C,PELAYA,PELAYA,12/16/1990 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,MONTERREY,T,,,07/10/2000 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,DUITAMA,C,,,10/05/1985 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,DUITAMA,C,DUITAMA,DUITAMA,12/22/1995 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,DUITAMA,C,DUITAMA,DUITAMA,09/04/1998 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,DUITAMA,C,DUITAMA,DUITAMA,10/04/1984 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,CHIQUINQUIRA,C,,,02/15/1988 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,CHIQUINQUIRA,C,BOGOTA D.E,BOGOTA D.E,02/16/1996 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,YOPAL,C,YOPAL,YOPAL,05/14/1989 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,YOPAL,C,FUENTE DE ORO,FUENTE DE ORO,11/01/1989 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,YOPAL,C,YOPAL,YOPAL,07/12/1987 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,YOPAL,C,,,05/05/1995 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,YOPAL,C,,,10/21/1985 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,CERES MIRAFLORES,T,MIRAFLORES,MIRAFLORES,03/04/2004 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,TAURAMENA,C,VILLANUEVA,VILLANUEVA,12/09/1995 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,SOGAMOSO,C,,,11/15/1995 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,SOGAMOSO,C,AQUITANIA,AQUITANIA,03/09/1997 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,TUNJA,C,,,05/27/1997 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,TUNJA,C,,,04/07/1991 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,TUNJA,C,TUNJA,TUNJA,11/20/1979 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,GARAGOA,C,GARAGOA,GARAGOA,11/14/1997 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,TUNJA,C,TUNJA,TUNJA,02/13/1989 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,OTRA,,TUNJA,C,,,10/01/1997 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,OTRA,,YOPAL,C,TRINIDAD,TRINIDAD,11/13/1993 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,OTRA,,TUNJA,C,TUNJA,TUNJA,03/28/1995 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,OTRA,,TUNJA,C,,,10/04/1989 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
